House,Neighborhood,Latitude,Longitude,Price,Size(sqft),price_per_sqft,Bedrooms,Bathrooms,Quality,maid_room,Furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,networked,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,Source
7643206,Dubai Marina,25.077213,55.136939,2395000.0,1875,1277.33,3,3,Medium,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Bayut
7697290,Downtown Dubai,25.195237,55.271449,5796888.0,1861,3114.93,3,4,Medium,False,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,Property Finder
7650792,Jumeirah Village Circle,25.04866,55.20955,619490.0,851,727.96,1,2,Ultra,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,Dubizzle
7660574,World Trade Center,25.226577,55.289442,5499999.0,4155,1323.71,4,5,Low,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Dubizzle
7667510,Dubai Marina,25.076576,55.13684,2100000.0,2430,864.2,2,3,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Dubizzle
7691482,Jumeirah Beach Residence,25.080162,55.13786999999999,2749000.0,2455,1119.76,4,5,Medium,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,Bayut
7612823,Jumeirah Village Circle,25.048095,55.206373,610577.0,771,791.93,1,1,Medium,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,Bayut
7613440,Jumeirah Lake Towers,25.071616,55.143728,395000.0,437,903.89,0,1,Medium,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,Property Finder
7584983,Dubai Marina,25.087147,55.14668100000001,1900000.0,975,1948.72,1,2,Medium,False,False,True,False,True,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,True,False,Property Finder
7666706,Palm Jumeirah,25.114513,55.136122,3250000.0,4053,801.88,3,3,Medium,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,Bayut
7386735,Jumeirah Village Circle,25.04675,55.200525,662000.0,634,1044.16,1,2,Medium,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7695293,Downtown Dubai,25.201718,55.270983,2500000.0,1329,1881.11,2,3,Medium,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,Dubizzle
7568238,Dubai Marina,25.086575,55.147768000000006,2099999.0,1381,1520.64,2,3,Medium,False,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,Property Finder
7626402,Jumeirah Lake Towers,25.069852,55.140209,3200000.0,3756,851.97,4,4,Low,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Bayut
7622611,Motor City,25.045763,55.245835,675000.0,907,744.21,1,1,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7295340,Dubai Hills Estate,25.109367,55.247980000000005,2300000.0,1953,1177.68,3,5,High,False,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,Bayut
7545069,Downtown Dubai,25.197316,55.274196,4649900.0,2663,1746.11,3,4,Medium,True,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,Dubizzle
7662911,DIFC,25.209806,55.278974,1200000.0,1025,1170.73,1,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Dubizzle
6530645,Downtown Dubai,25.198316,55.270758,2700000.0,1348,2002.97,2,3,Medium,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Property Finder
7093948,Dubai Marina,25.086376,55.14736,975000.0,627,1555.02,1,1,Medium,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,Property Finder
7615916,Dubai Creek Harbour (The Lagoons),25.204135,55.344345,1700000.0,1164,1460.48,2,3,Medium,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Property Finder
7601770,Jumeirah Village Circle,25.048095,55.206373,620000.0,744,833.33,1,2,Ultra,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,Dubizzle
7650519,Jumeirah Lake Towers,25.067019,55.139829000000006,700000.0,759,922.27,1,2,Medium,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,Bayut
7483091,Dubai Marina,25.090009,55.146294,1599999.0,2172,736.65,3,3,Medium,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,Dubizzle
7023909,Business Bay,25.185337,55.2763,2353146.0,1168,2014.68,2,3,Medium,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Bayut
7678231,Dubai Marina,25.087042,55.148385,1200000.0,1291,929.51,2,3,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Dubizzle
7676698,Motor City,25.044286,55.244499,950000.0,1413,672.33,2,3,Medium,False,False,True,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Property Finder
7697980,Jumeirah Village Circle,25.046403,55.201813,1350000.0,1358,994.11,2,2,Ultra,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,Dubizzle
7695414,Dubai Hills Estate,25.107984,55.244923,1500000.0,1315,1140.68,2,3,Medium,False,False,True,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,Bayut
7701922,Dubai Marina,25.075974,55.135687,2600000.0,2205,1179.14,3,4,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Dubizzle
7543697,Meydan,25.15899,55.294028,675000.0,826,817.19,1,1,Low,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Bayut
7647263,DIFC,25.206412,55.275199,3950000.0,2621,1507.06,3,3,Medium,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Dubizzle
7665073,Dubai Marina,25.084397,55.142039,590000.0,765,771.24,1,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7651962,Jumeirah Village Circle,25.051528,55.212972,630503.0,751,839.55,1,2,Ultra,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,Bayut
7636113,Jumeirah Village Circle,25.046296,55.200783,935000.0,1350,692.59,2,3,High,False,True,True,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,True,True,Dubizzle
7491519,Palm Jumeirah,25.132021,55.151405,5790000.0,3447,1679.72,3,4,Medium,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,Property Finder
7592675,Dubai Marina,25.085305,55.149287,3300000.0,2756,1197.39,3,5,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7615549,Town Square,25.00373,55.297034,1200000.0,2408,498.34,3,3,Medium,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,Bayut
7640911,Dubai Hills Estate,25.109367,55.247980000000005,1350000.0,1361,991.92,2,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bayut
7501732,Jumeirah Village Circle,25.04866,55.20955,657903.0,851,773.09,1,2,Medium,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,Property Finder
7606861,Dubai Hills Estate,25.109367,55.247980000000005,1850000.0,1960,943.88,3,4,Medium,False,False,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,Bayut
7658325,Dubai Marina,25.078491,55.140297,3500000.0,3562,982.59,3,5,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7674318,Business Bay,25.189124,55.26418,890000.0,1155,770.56,1,2,Medium,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,Dubizzle
7519980,Dubai Hills Estate,25.109367,55.247980000000005,900000.0,989,910.01,1,1,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7650871,Dubai Marina,25.084418,55.144879,2200000.0,1973,1115.05,3,2,Medium,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Property Finder
6376886,Palm Jumeirah,25.106668,55.149275,2100000.0,2186,960.66,3,3,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7692443,Palm Jumeirah,25.112193,55.138635,3511888.0,1666,2107.98,3,3,Low,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Dubizzle
7282007,Dubai Sports City,25.031902,55.223079000000006,700000.0,883,792.75,2,2,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Bayut
7582465,Old Town,25.189195,55.274878,1500000.0,1313,1142.42,2,3,Medium,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Property Finder
7379928,Umm Suqeim,25.137409,55.188957,3700000.0,1860,1989.25,3,4,Medium,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,True,Dubizzle
7508942,Downtown Dubai,25.195483,55.271797,1690000.0,1150,1469.57,2,2,High,False,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,Property Finder
7686821,DAMAC Hills,25.024108,55.24290799999999,718000.0,769,933.68,1,2,Low,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Dubizzle
7650094,Downtown Dubai,25.187093,55.278912,1599900.0,1450,1103.38,2,3,Medium,False,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Bayut
